"","ingredient","date","plans","plans_pa_free","plans_pa_only","covering_plans","uncovered_plans","prop_covering_plans_pa_free","prop_all_plans_pa_free","any_pa_free_enrollment","pa_only_enrollment","total_enrollment","uncovered_enrollment","prop_apf","prop_pao","prop_uncov","generic","combination_totalnumber","first_approval_date","first_appearance_date","first_generic_approval_date","branded_approvals","generic_approvals","date_10_percent_g","date_50_percent_g","total_ndcs","anda_ndcs","nda_ndcs","nda_authorized_generic_ndcs","approval_date1","reform","conversion_date","period","conversion_period","ingredient_id"
"1761","ELIGLUSTAT TARTRATE",2015-12-31,308,115,84,199,109,0.577889447236181,0.373376623376623,23335125.6666667,6697657.16666667,39712338.3333333,9679555.5,0.587603919738966,0.168654313690837,0.243741766570196,0,0,2014-08-19,2015-06-30,2021-09-08,1,4,NA,NA,199,0,199,0,NA,0,NA,15,0,107
"1762","ELIGLUSTAT TARTRATE",2016-06-30,308,115,128,243,65,0.473251028806584,0.373376623376623,23779599.5,8846429.66666667,40823603.6666667,8197574.5,0.582496334575591,0.216698891624062,0.200804773800347,0,0,2014-08-19,2015-06-30,2021-09-08,1,4,NA,NA,243,0,243,0,NA,0,NA,16,0,107
"1763","ELIGLUSTAT TARTRATE",2016-12-31,307,114,122,236,71,0.483050847457627,0.371335504885993,24077818.6666667,9011543,41414834.3333333,8325472.66666667,0.581381503856151,0.217592153755084,0.201026342388765,0,0,2014-08-19,2015-06-30,2021-09-08,1,4,NA,NA,236,0,236,0,NA,0,NA,17,0,107
"1764","ELIGLUSTAT TARTRATE",2017-06-30,307,114,122,236,71,0.483050847457627,0.371335504885993,24427322.6666667,9791252.33333333,42422643.3333333,8204068.33333334,0.575808595299696,0.230802504605834,0.19338890009447,0,0,2014-08-19,2015-06-30,2021-09-08,1,4,NA,NA,236,0,236,0,NA,0,NA,18,0,107
"1765","ELIGLUSTAT TARTRATE",2017-12-31,360,153,131,284,76,0.538732394366197,0.425,25521876.5,9378298,42975235.6666667,8075061.16666666,0.593874032430165,0.218225632844503,0.187900334725331,0,0,2014-08-19,2015-06-30,2021-09-08,1,4,NA,NA,284,0,284,0,NA,0,NA,19,0,107
"1766","ELIGLUSTAT TARTRATE",2018-06-30,360,153,131,284,76,0.538732394366197,0.425,26166706.3333333,9466539,43940940.8333333,8307695.50000001,0.595497179557053,0.215437785820433,0.189065034622514,0,0,2014-08-19,2015-06-30,2021-09-08,1,4,NA,NA,284,0,284,0,NA,0,NA,20,0,107
"1767","ELIGLUSTAT TARTRATE",2018-12-31,381,167,138,305,76,0.547540983606557,0.438320209973753,29697211.5,6394294.33333333,44439815.6666667,8348309.83333333,0.668256856030914,0.143886607930499,0.187856536038587,0,0,2014-08-19,2015-06-30,2021-09-08,1,4,NA,NA,305,0,305,0,NA,0,NA,21,0,107
"1768","ELIGLUSTAT TARTRATE",2019-06-30,381,167,138,305,76,0.547540983606557,0.438320209973753,29397244,6958839.5,45486150.1666667,9130066.66666666,0.646290000193136,0.152988095816023,0.200721903990841,0,0,2014-08-19,2015-06-30,2021-09-08,1,4,NA,NA,305,0,305,0,NA,0,NA,22,0,107
"1769","ELIGLUSTAT TARTRATE",2019-12-31,381,167,139,306,75,0.545751633986928,0.438320209973753,29654273.5,7188887.16666667,46040144.8333333,9196984.16666667,0.64409600811095,0.156143886877217,0.199760105011833,0,0,2014-08-19,2015-06-30,2021-09-08,1,4,NA,NA,306,0,306,0,NA,0,NA,23,0,107
"1770","ELIGLUSTAT TARTRATE",2020-06-30,381,167,139,306,75,0.545751633986928,0.438320209973753,30818243.6666667,7140567.66666667,47111324,9152512.66666666,0.654157876494124,0.151567968386256,0.19427415511962,0,0,2014-08-19,2015-06-30,2021-09-08,1,4,NA,NA,306,0,306,0,NA,0,NA,24,0,107
"1771","ELIGLUSTAT TARTRATE",2020-12-31,387,53,261,314,73,0.168789808917197,0.136950904392765,24776011.6666667,13665081.6666667,47655291.1666667,9214197.83333333,0.519900541159566,0.28674846658423,0.193350992256204,0,0,2014-08-19,2015-06-30,2021-09-08,1,4,NA,NA,314,0,314,0,NA,0,NA,25,0,107
"1772","ELIGLUSTAT TARTRATE",2021-06-30,387,53,261,314,73,0.168789808917197,0.136950904392765,24780365.1666667,14528485.5,48524595.8333333,9215745.16666666,0.510676384647889,0.299404564849973,0.189919050502138,0,0,2014-08-19,2015-06-30,2021-09-08,1,4,NA,NA,314,0,314,0,NA,0,NA,26,0,107
"1773","ELIGLUSTAT TARTRATE",2021-12-31,392,56,265,321,71,0.174454828660436,0.142857142857143,25467827.5,14382652.1666667,49099205.1666667,9248725.5,0.518701421205288,0.292930448015297,0.188368130779415,0,0,2014-08-19,2015-06-30,2021-09-08,1,4,NA,NA,321,0,321,0,NA,0,NA,27,0,107
"1774","ELIGLUSTAT TARTRATE",2022-06-30,392,56,265,321,71,0.174454828660436,0.142857142857143,25268236.3333333,15705873.1666667,49987567.8333333,9013458.33333334,0.505490413488044,0.314195585971148,0.180314000540808,0,0,2014-08-19,2015-06-30,2021-09-08,1,4,NA,NA,321,0,321,0,NA,0,NA,28,0,107
"1775","ELIGLUSTAT TARTRATE",2022-12-31,411,71,304,375,36,0.189333333333333,0.172749391727494,27012076.8333333,15378629.6666667,50588557.6666667,8197851.16666666,0.533956255707442,0.303994230632114,0.162049513660444,0,0,2014-08-19,2015-06-30,2021-09-08,1,4,NA,NA,375,0,375,0,NA,0,NA,29,0,107
"1776","ELIGLUSTAT TARTRATE",2023-06-30,411,71,304,375,36,0.189333333333333,0.172749391727494,27150087.8333333,15946141.6666667,51451040,8354810.5,0.527687833585742,0.309928461439587,0.162383704974671,0,0,2014-08-19,2015-06-30,2021-09-08,1,4,NA,NA,375,0,375,0,NA,0,NA,30,0,107
"1777","ELIGLUSTAT TARTRATE",2023-12-31,458,62,383,445,13,0.139325842696629,0.135371179039301,26126777.1666667,18214736.6666667,52175579.5,7834065.66666666,0.500747234952449,0.349104635563591,0.15014812948396,0,0,2014-08-19,2015-06-30,2021-09-08,1,4,NA,NA,445,0,445,0,NA,0,NA,31,0,107
"1778","ELIGLUSTAT TARTRATE",2024-06-30,458,62,383,445,13,0.139325842696629,0.135371179039301,25165790.6666667,19871073.8333333,54020465.5,8983601,0.465856605153961,0.367843439507816,0.166299955338223,0,0,2014-08-19,2015-06-30,2021-09-08,1,4,NA,NA,445,0,445,0,NA,0,NA,32,0,107
"1779","ELTROMBOPAG OLAMINE",2009-06-30,307,174,133,307,0,0.566775244299674,0.566775244299674,22606345.1666667,1782893,26653969.6666667,2264731.5,0.848141775854801,0.0668903364975941,0.0849678876476048,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,614,0,614,0,NA,0,NA,2,0,108
"1780","ELTROMBOPAG OLAMINE",2009-12-31,280,106,174,280,0,0.378571428571429,0.378571428571429,21279544.1666667,3429399.83333333,27131141,2422197,0.784321756562567,0.126400870252133,0.0892773731853002,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,560,0,560,0,NA,0,NA,3,0,108
"1781","ELTROMBOPAG OLAMINE",2010-06-30,280,106,174,280,0,0.378571428571429,0.378571428571429,21804307.6666667,3393631.66666667,27570400.8333333,2372461.5,0.790859291400098,0.123089674581868,0.0860510340180339,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,560,0,560,0,NA,0,NA,4,0,108
"1782","ELTROMBOPAG OLAMINE",2010-12-31,250,70,180,250,0,0.28,0.28,19155655.5,5874579.16666667,28123328.8333333,3093094.16666666,0.68113044559987,0.208886337797387,0.109983216602743,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,500,0,500,0,NA,0,NA,5,0,108
"1783","ELTROMBOPAG OLAMINE",2011-06-30,250,70,180,250,0,0.28,0.28,20196690,6087607.5,29152285.8333333,2867988.33333333,0.692799532615267,0.208820932080712,0.0983795353040211,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,750,0,750,0,NA,0,NA,6,0,108
"1784","ELTROMBOPAG OLAMINE",2011-12-31,236,145,91,236,0,0.614406779661017,0.614406779661017,24488912.3333333,2280968.33333333,29724917.1666667,2955036.5,0.823851322983502,0.0767359020899542,0.0994127749265442,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,708,0,708,0,NA,0,NA,7,0,108
"1785","ELTROMBOPAG OLAMINE",2012-06-30,236,145,91,236,0,0.614406779661017,0.614406779661017,25019799.3333333,2811101.33333333,31370864.8333333,3539964.16666667,0.797548918917542,0.0896086655011939,0.112842415581264,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,944,0,944,0,NA,0,NA,8,0,108
"1786","ELTROMBOPAG OLAMINE",2012-12-31,263,127,136,263,0,0.482889733840304,0.482889733840304,24056454.3333333,4290115.66666667,32050503.1666667,3703933.16666667,0.750579615185344,0.133854861633764,0.115565523180892,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,1052,0,1052,0,NA,0,NA,9,0,108
"1787","ELTROMBOPAG OLAMINE",2013-06-30,263,127,136,263,0,0.482889733840304,0.482889733840304,23628500.6666667,5736421.83333333,35122292.5,5757370,0.672749384644145,0.163327090147471,0.163923525208384,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,1052,0,1052,0,NA,0,NA,10,0,108
"1788","ELTROMBOPAG OLAMINE",2013-12-31,317,164,153,317,0,0.517350157728707,0.517350157728707,22971823.8333333,6902928.83333333,35932131.6666667,6057379,0.639311467697969,0.19211019533631,0.168578336965721,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,1268,0,1268,0,NA,0,NA,11,0,108
"1789","ELTROMBOPAG OLAMINE",2014-06-30,317,164,153,317,0,0.517350157728707,0.517350157728707,23140119.6666667,7679240,37296148.6666667,6476789,0.620442605843324,0.205899007659826,0.173658386496851,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,1268,0,1268,0,NA,0,NA,12,0,108
"1790","ELTROMBOPAG OLAMINE",2014-12-31,313,64,249,313,0,0.204472843450479,0.204472843450479,21170723.3333333,10152005,37953172.5,6630444.16666667,0.557811691060433,0.26748765205333,0.174700656886237,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,1252,0,1252,0,NA,0,NA,13,0,108
"1791","ELTROMBOPAG OLAMINE",2015-06-30,313,64,249,313,0,0.204472843450479,0.204472843450479,21038924,11506072.1666667,39124221.6666667,6579225.5,0.537746774344776,0.294090762103766,0.168162463551458,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,1252,0,1252,0,NA,0,NA,14,0,108
"1792","ELTROMBOPAG OLAMINE",2015-12-31,308,62,246,308,0,0.201298701298701,0.201298701298701,21266745.8333333,11784197.8333333,39712338.3333333,6661394.66666667,0.5355198592142,0.296738956402425,0.167741184383376,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,1232,0,1232,0,NA,0,NA,15,0,108
"1793","ELTROMBOPAG OLAMINE",2016-06-30,308,62,246,308,0,0.201298701298701,0.201298701298701,21646119.8333333,12583610,40823603.6666667,6593873.83333334,0.530235400335513,0.308243488319841,0.161521111344645,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,1232,0,1232,0,NA,0,NA,16,0,108
"1794","ELTROMBOPAG OLAMINE",2016-12-31,307,57,220,277,30,0.205776173285199,0.185667752442997,20501876.8333333,13866084.1666667,41414834.3333333,7046873.33333334,0.49503703596448,0.334809601194187,0.170153362841332,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,1108,0,1108,0,NA,0,NA,17,0,108
"1795","ELTROMBOPAG OLAMINE",2017-06-30,307,68,209,277,30,0.245487364620939,0.221498371335505,23814806.1666667,11584675,42422643.3333333,7023162.16666666,0.561370162145326,0.2730776323619,0.165552205492774,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,1108,0,1108,0,NA,0,NA,18,0,108
"1796","ELTROMBOPAG OLAMINE",2017-12-31,360,54,306,360,0,0.15,0.15,23221049.3333333,12885379.5,42975235.6666667,6868806.83333334,0.540335590325675,0.299832666420825,0.1598317432535,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,1440,0,1440,0,NA,0,NA,19,0,108
"1797","ELTROMBOPAG OLAMINE",2018-06-30,360,54,306,360,0,0.15,0.15,24079499.3333333,12914088.3333333,43940940.8333333,6947353.16666667,0.547996899398812,0.293896491254388,0.1581066093468,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,1440,0,1440,0,NA,0,NA,20,0,108
"1798","ELTROMBOPAG OLAMINE",2018-12-31,381,54,327,381,0,0.141732283464567,0.141732283464567,24322637.6666667,13111693.6666667,44439815.6666667,7005484.33333333,0.547316349129471,0.295043835577866,0.157639815292663,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,1524,0,1524,0,NA,0,NA,21,0,108
"1799","ELTROMBOPAG OLAMINE",2019-06-30,381,54,327,381,0,0.141732283464567,0.141732283464567,23922574.8333333,14466855.3333333,45486150.1666667,7096720,0.52593096460523,0.31804967622727,0.1560193591675,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,1905,0,1905,0,NA,0,NA,22,0,108
"1800","ELTROMBOPAG OLAMINE",2019-12-31,381,64,317,381,0,0.167979002624672,0.167979002624672,25516083.6666667,13367476,46040144.8333333,7156585.16666666,0.55421380099988,0.290343917213785,0.155442281786335,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,1905,0,1905,0,NA,0,NA,23,0,108
"1801","ELTROMBOPAG OLAMINE",2020-06-30,381,57,324,381,0,0.149606299212598,0.149606299212598,24580697.1666667,15335945,47111324,7194681.83333333,0.521757723613683,0.325525663426483,0.152716612959834,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,1905,0,1905,0,NA,0,NA,24,0,108
"1802","ELTROMBOPAG OLAMINE",2020-12-31,387,82,305,387,0,0.211886304909561,0.211886304909561,27251329.5,13146469.1666667,47655291.1666667,7257492.5,0.571842681743206,0.275865886973369,0.152291431283424,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,2322,0,2322,0,NA,0,NA,25,0,108
"1803","ELTROMBOPAG OLAMINE",2021-06-30,387,82,305,387,0,0.211886304909561,0.211886304909561,27458919.3333333,13710328.1666667,48524595.8333333,7355348.33333334,0.565876312038663,0.282543892045125,0.151579795916212,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,2322,0,2322,0,NA,0,NA,26,0,108
"1804","ELTROMBOPAG OLAMINE",2021-12-31,392,48,344,392,0,0.122448979591837,0.122448979591837,23546929.1666667,18068622.8333333,49099205.1666667,7483653.16666666,0.479578622235063,0.368002348958595,0.152419028806342,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,2352,0,2352,0,NA,0,NA,27,0,108
"1805","ELTROMBOPAG OLAMINE",2022-06-30,392,48,344,392,0,0.122448979591837,0.122448979591837,23460900.3333333,19065796.1666667,49987567.8333333,7460871.33333334,0.469334703611822,0.381410758575715,0.149254537812464,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,2352,0,2352,0,NA,0,NA,28,0,108
"1806","ELTROMBOPAG OLAMINE",2022-12-31,411,58,353,411,0,0.141119221411192,0.141119221411192,24097372.3333333,18938455.1666667,50588557.6666667,7552730.16666666,0.476340371119364,0.374362425816805,0.149297203063831,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,2466,0,2466,0,NA,0,NA,29,0,108
"1807","ELTROMBOPAG OLAMINE",2023-06-30,411,58,353,411,0,0.141119221411192,0.141119221411192,24034283.6666667,19786654.6666667,51451040,7630101.66666666,0.467129209957013,0.384572491958698,0.148298298084289,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,2466,0,2466,0,NA,0,NA,30,0,108
"1808","ELTROMBOPAG OLAMINE",2023-12-31,458,51,407,458,0,0.111353711790393,0.111353711790393,23776880.8333333,20681972.1666667,52175579.5,7716726.5,0.455708993770416,0.396391805608343,0.147899200621241,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,2740,0,2740,0,NA,0,NA,31,0,108
"1809","ELTROMBOPAG OLAMINE",2024-06-30,458,51,407,458,0,0.111353711790393,0.111353711790393,23120519.6666667,22012003,54020465.5,8887942.83333333,0.427995565248631,0.407475255836142,0.164529178915227,0,0,2008-11-20,2009-06-30,NA,2,NA,NA,NA,2748,0,2748,0,NA,0,NA,32,0,108
"1810","ELUXADOLINE",2016-06-30,308,52,15,67,241,0.776119402985075,0.168831168831169,22507959.5,550162.666666667,40823603.6666667,17765481.5,0.551346708237279,0.0134765825956684,0.435176709167052,0,0,2015-05-27,2016-06-30,2021-12-17,1,1,NA,NA,134,0,134,0,NA,0,NA,16,0,109
"1811","ELUXADOLINE",2016-12-31,307,51,160,211,96,0.241706161137441,0.166123778501629,22687741.5,10218375.3333333,41414834.3333333,8508717.5,0.547816787516145,0.246732251808356,0.2054509606755,0,0,2015-05-27,2016-06-30,2021-12-17,1,1,NA,NA,422,0,422,0,NA,0,NA,17,0,109
"1812","ELUXADOLINE",2017-06-30,307,184,47,231,76,0.796536796536797,0.599348534201954,32382952.1666667,1844875.16666667,42422643.3333333,8194816,0.763341216439994,0.0434879824005938,0.193170801159412,0,0,2015-05-27,2016-06-30,2021-12-17,1,1,NA,NA,462,0,462,0,NA,0,NA,18,0,109
"1813","ELUXADOLINE",2017-12-31,360,56,186,242,118,0.231404958677686,0.155555555555556,23930497.5,10901420.6666667,42975235.6666667,8143317.5,0.556843892273556,0.253667501703132,0.189488606023312,0,0,2015-05-27,2016-06-30,2021-12-17,1,1,NA,NA,484,0,484,0,NA,0,NA,19,0,109
"1814","ELUXADOLINE",2018-06-30,360,56,220,276,84,0.202898550724638,0.155555555555556,24900800,11124143.1666667,43940940.8333333,7915997.66666667,0.566687911723328,0.253161242242405,0.180150846034267,0,0,2015-05-27,2016-06-30,2021-12-17,1,1,NA,NA,552,0,552,0,NA,0,NA,20,0,109
"1815","ELUXADOLINE",2018-12-31,381,60,139,199,182,0.301507537688442,0.15748031496063,26059300.5,5893362.33333333,44439815.6666667,12487152.8333333,0.586395332857929,0.132614463964886,0.280990203177185,0,0,2015-05-27,2016-06-30,2021-12-17,1,1,NA,NA,398,0,398,0,NA,0,NA,21,0,109
"1816","ELUXADOLINE",2019-06-30,381,60,139,199,182,0.301507537688442,0.15748031496063,25685485,6652439.5,45486150.1666667,13148225.6666667,0.564688040335032,0.146251979462423,0.289059980202545,0,0,2015-05-27,2016-06-30,2021-12-17,1,1,NA,NA,398,0,398,0,NA,0,NA,22,0,109
"1817","ELUXADOLINE",2019-12-31,381,60,136,196,185,0.306122448979592,0.15748031496063,25920993.6666667,6211016.33333333,46040144.8333333,13908134.8333333,0.563008517034458,0.134904361309405,0.302087121656137,0,0,2015-05-27,2016-06-30,2021-12-17,1,1,NA,NA,392,0,392,0,NA,0,NA,23,0,109
"1818","ELUXADOLINE",2020-06-30,381,60,136,196,185,0.306122448979592,0.15748031496063,26125801.1666667,5907491.33333333,47111324,15078031.5,0.554554594276881,0.125394296567282,0.320051109155837,0,0,2015-05-27,2016-06-30,2021-12-17,1,1,NA,NA,392,0,392,0,NA,0,NA,24,0,109
"1819","ELUXADOLINE",2020-12-31,387,60,77,137,250,0.437956204379562,0.155038759689922,26067721.6666667,4214176.5,47655291.1666667,17373393,0.5470058209381,0.0884304008396801,0.36456377822222,0,0,2015-05-27,2016-06-30,2021-12-17,1,1,NA,NA,274,0,274,0,NA,0,NA,25,0,109
"1820","ELUXADOLINE",2021-06-30,387,60,77,137,250,0.437956204379562,0.155038759689922,25956823.6666667,4281883.83333333,48524595.8333333,18285888.3333333,0.534920965767961,0.0882415146339447,0.376837519598094,0,0,2015-05-27,2016-06-30,2021-12-17,1,1,NA,NA,274,0,274,0,NA,0,NA,26,0,109
"1821","ELUXADOLINE",2021-12-31,392,55,78,133,259,0.413533834586466,0.14030612244898,24255097.8333333,6353154.66666667,49099205.1666667,18490952.6666667,0.494001842820056,0.129394246711346,0.376603910468598,0,0,2015-05-27,2016-06-30,2021-12-17,1,1,NA,NA,266,0,266,0,NA,0,NA,27,0,109
"1822","ELUXADOLINE",2022-06-30,392,55,78,133,259,0.413533834586466,0.14030612244898,24359284,6244751.16666667,49987567.8333333,19383532.6666667,0.487306845598446,0.12492608537162,0.387767069029934,0,0,2015-05-27,2016-06-30,2021-12-17,1,1,NA,NA,266,0,266,0,NA,0,NA,28,0,109
"1823","ELUXADOLINE",2022-12-31,411,72,67,139,272,0.517985611510791,0.175182481751825,27580015.8333333,3722579.16666667,50588557.6666667,19285962.6666667,0.545182885328753,0.0735853983265373,0.38123171634471,0,0,2015-05-27,2016-06-30,2021-12-17,1,1,NA,NA,278,0,278,0,NA,0,NA,29,0,109
"1824","ELUXADOLINE",2023-06-30,411,72,67,139,272,0.517985611510791,0.175182481751825,27702068,4161787.83333333,51451040,19587184.1666667,0.538416094213062,0.0808883131095763,0.380695592677362,0,0,2015-05-27,2016-06-30,2021-12-17,1,1,NA,NA,278,0,278,0,NA,0,NA,30,0,109
"1825","ELUXADOLINE",2023-12-31,458,64,89,153,305,0.418300653594771,0.139737991266376,26932035.5,5719123.5,52175579.5,19524420.5,0.516180860051588,0.109613032664065,0.374206107284347,0,0,2015-05-27,2016-06-30,2021-12-17,1,1,NA,NA,306,0,306,0,NA,0,NA,31,0,109
"1826","ELUXADOLINE",2024-06-30,458,64,89,153,305,0.418300653594771,0.139737991266376,26080642.6666667,6053375.5,54020465.5,21886447.3333333,0.482791890541311,0.112057077701413,0.405151031757276,0,0,2015-05-27,2016-06-30,2021-12-17,1,1,NA,NA,306,0,306,0,NA,0,NA,32,0,109
"1827","EMPAGLIFLOZIN",2015-06-30,313,171,0,171,142,1,0.546325878594249,28517494.8333333,0,39124221.6666667,10606726.8333333,0.728896157380426,0,0.271103842619574,0,3,2014-08-01,2015-06-30,2022-08-03,1,1,NA,NA,342,0,342,0,NA,0,NA,14,0,110
"1828","EMPAGLIFLOZIN",2015-12-31,308,220,0,220,88,1,0.714285714285714,30910348.8333333,0,39712338.3333333,8801989.5,0.778356302615102,0,0.221643697384898,0,3,2014-08-01,2015-06-30,2022-08-03,1,1,NA,NA,440,0,440,0,NA,0,NA,15,0,110
"1829","EMPAGLIFLOZIN",2016-06-30,308,274,0,274,34,1,0.88961038961039,33832934.6666667,0,40823603.6666667,6990669,0.828759140004388,0,0.171240859995612,0,3,2014-08-01,2015-06-30,2022-08-03,1,1,NA,NA,548,0,548,0,NA,0,NA,16,0,110
"1830","EMPAGLIFLOZIN",2016-12-31,307,277,0,277,30,1,0.90228013029316,34367961,0,41414834.3333333,7046873.33333334,0.829846637158668,0,0.170153362841332,0,3,2014-08-01,2015-06-30,2022-08-03,1,1,NA,NA,554,0,554,0,NA,0,NA,17,0,110
"1831","EMPAGLIFLOZIN",2017-06-30,307,277,0,277,30,1,0.90228013029316,35399481.1666667,0,42422643.3333333,7023162.16666667,0.834447794507226,0,0.165552205492774,0,3,2014-08-01,2015-06-30,2022-08-03,1,1,NA,NA,554,0,554,0,NA,0,NA,18,0,110
"1832","EMPAGLIFLOZIN",2017-12-31,360,328,0,328,32,1,0.911111111111111,36013275.1666667,0,42975235.6666667,6961960.5,0.838000644045334,0,0.161999355954666,0,3,2014-08-01,2015-06-30,2022-08-03,1,1,NA,NA,656,0,656,0,NA,0,NA,19,0,110
"1833","EMPAGLIFLOZIN",2018-06-30,360,340,0,340,20,1,0.944444444444444,36762375.1666667,0,43940940.8333333,7178565.66666667,0.83663149831282,0,0.16336850168718,0,3,2014-08-01,2015-06-30,2022-08-03,1,1,NA,NA,680,0,680,0,NA,0,NA,20,0,110
"1834","EMPAGLIFLOZIN",2018-12-31,381,381,0,381,0,1,1,37434331.3333333,0,44439815.6666667,7005484.33333333,0.842360184707337,0,0.157639815292663,0,3,2014-08-01,2015-06-30,2022-08-03,1,1,NA,NA,762,0,762,0,NA,0,NA,21,0,110
"1835","EMPAGLIFLOZIN",2019-06-30,381,381,0,381,0,1,1,38389430.1666667,0,45486150.1666667,7096720,0.8439806408325,0,0.1560193591675,0,3,2014-08-01,2015-06-30,2022-08-03,1,1,NA,NA,762,0,762,0,NA,0,NA,22,0,110
"1836","EMPAGLIFLOZIN",2019-12-31,381,381,0,381,0,1,1,38883559.6666667,0,46040144.8333333,7156585.16666667,0.844557718213665,0,0.155442281786335,0,3,2014-08-01,2015-06-30,2022-08-03,1,1,NA,NA,762,0,762,0,NA,0,NA,23,0,110
"1837","EMPAGLIFLOZIN",2020-06-30,381,381,0,381,0,1,1,39916642.1666667,0,47111324,7194681.83333334,0.847283387040166,0,0.152716612959834,0,3,2014-08-01,2015-06-30,2022-08-03,1,1,NA,NA,762,0,762,0,NA,0,NA,24,0,110
"1838","EMPAGLIFLOZIN",2020-12-31,387,387,0,387,0,1,1,40397798.6666667,0,47655291.1666667,7257492.5,0.847708568716576,0,0.152291431283424,0,3,2014-08-01,2015-06-30,2022-08-03,1,1,NA,NA,774,0,774,0,NA,0,NA,25,0,110
"1839","EMPAGLIFLOZIN",2021-06-30,387,387,0,387,0,1,1,41169247.5,0,48524595.8333333,7355348.33333334,0.848420204083788,0,0.151579795916212,0,3,2014-08-01,2015-06-30,2022-08-03,1,1,NA,NA,774,0,774,0,NA,0,NA,26,0,110
"1840","EMPAGLIFLOZIN",2021-12-31,392,392,0,392,0,1,1,41615552,0,49099205.1666667,7483653.16666666,0.847580971193658,0,0.152419028806342,0,3,2014-08-01,2015-06-30,2022-08-03,1,1,NA,NA,784,0,784,0,NA,0,NA,27,0,110
"1841","EMPAGLIFLOZIN",2022-06-30,392,392,0,392,0,1,1,42526696.5,0,49987567.8333333,7460871.33333334,0.850745462187536,0,0.149254537812464,0,3,2014-08-01,2015-06-30,2022-08-03,1,1,NA,NA,784,0,784,0,NA,0,NA,28,0,110
"1842","EMPAGLIFLOZIN",2022-12-31,411,411,0,411,0,1,1,43035827.5,0,50588557.6666667,7552730.16666666,0.850702796936169,0,0.149297203063831,0,3,2014-08-01,2015-06-30,2022-08-03,1,1,NA,NA,822,0,822,0,NA,0,NA,29,0,110
"1843","EMPAGLIFLOZIN",2023-06-30,411,411,0,411,0,1,1,43820938.3333333,0,51451040,7630101.66666666,0.851701701915711,0,0.148298298084289,0,3,2014-08-01,2015-06-30,2022-08-03,1,1,NA,NA,822,0,822,0,NA,0,NA,30,0,110
"1844","EMPAGLIFLOZIN",2023-12-31,458,458,0,458,0,1,1,44458853,0,52175579.5,7716726.5,0.852100799378759,0,0.147899200621241,0,3,2014-08-01,2015-06-30,2022-08-03,1,1,NA,NA,916,0,916,0,NA,0,NA,31,0,110
